cmr-smr_ow (db),vp3k,yr,y,emfmf_a_2,xr,x,qst date,deltamrr_a_2,wew (uin),opc/flare,wg,bar tilt tgt,ss-th,design,sg,lot id,bvl,vp3k_conf,doe#,nl,wafer,swa,pre-tilt lap angle,cvb type,c2 config,(2 piece) ss seed/cap,lot,th1 (cvb2x),s3-th,doe_name,program,record_mode,read_only
1.30829,40nm,5.0,3.9494,9.14909,-10,-12.412,9/10/2015,5.25458,2.38554,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-2.2374099999999997,40nm,5.0,3.9494,10.28161,-45,-44.084,9/10/2015,10.50928,2.4188,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-2.53058,40nm,5.0,3.9494,9.87842,-10,-8.988,9/10/2015,2.62742,2.31315,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
0.54924,40nm,5.0,3.9494,14.31282,-10,-10.7,9/10/2015,11.67694,2.4036,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
0.05956,40nm,5.0,3.9494,11.34436,-40,-39.804,9/10/2015,0.0,2.4590799999999997,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-2.72686,40nm,5.0,3.9494,8.75093,-35,-37.236,9/10/2015,12.2607,1.79905,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-0.9839399999999999,40nm,5.0,3.9494,10.57387,-35,-36.38,9/10/2015,4.20367,2.23005,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-0.33371,40nm,5.0,3.9494,11.79613,-35,-33.812,9/10/2015,0.0,2.23124,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-0.46111,40nm,5.0,3.9494,12.1386,-30,-30.388,9/10/2015,-2.80245,2.36413,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-4.00401,40nm,5.0,3.6946,10.19432,-10,-9.844,9/10/2015,7.41827,2.00178,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-2.51499,40nm,5.0,3.6946,9.62772,-10,-8.988,9/10/2015,5.73248,2.0695099999999997,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-3.45379,40nm,5.0,3.6946,9.40521,-5,-6.42,9/10/2015,3.23368,1.7581900000000001,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-3.05399,40nm,5.0,3.6946,13.61743,0,-1.284,9/10/2015,-2.33539,2.08101,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-3.3883400000000004,40nm,5.0,3.6946,9.92196,-35,-32.956,9/10/2015,0.0,2.0640400000000003,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-2.53134,40nm,5.0,3.6946,11.15243,-35,-33.812,9/10/2015,4.20369,2.3060400000000003,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-2.04339,40nm,5.0,3.6946,10.95861,-35,-34.668,9/10/2015,8.40737,2.24261,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
4.67652,40nm,10.0,8.0262,9.52806,-20,-20.972,9/10/2015,-9.34161,2.94739,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-3.8524,40nm,5.0,3.6946,11.55602,-30,-32.1,9/10/2015,0.0,2.1443,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-17.7158,40nm,5.0,3.6946,14.80612,-30,-29.532,9/10/2015,6.56826,1.90073,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-4.49925,40nm,5.0,3.6946,9.64898,-30,-27.82,9/10/2015,-6.30554,1.96335,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
1.89742,40nm,5.0,3.6946,10.05697,-25,-24.396,9/10/2015,3.94092,2.64854,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-4.28684,40nm,5.0,3.6946,13.78048,-20,-17.548,9/10/2015,-4.85046,2.36639,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-3.75242,40nm,5.0,3.6946,11.96329,-15,-16.692,9/10/2015,-8.40739,2.16679,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-3.29055,40nm,5.0,3.6946,9.93566,-15,-15.836,9/10/2015,-1.40125,2.17267,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-1.71207,40nm,5.0,3.6946,8.66889,-10,-12.412,9/10/2015,-3.2336,2.2991599999999996,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-4.69543,40nm,5.0,3.6946,11.47994,-10,-10.7,9/10/2015,16.81512,2.23307,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-3.5192699999999997,40nm,5.0,3.6946,11.20167,-35,-37.236,9/10/2015,2.80237,1.92622,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-3.4888199999999996,40nm,5.0,3.6946,10.75188,-40,-38.948,9/10/2015,-2.6273,1.8376099999999997,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-4.57859,40nm,5.0,3.6946,14.62429,-40,-39.804,9/10/2015,0.0,2.06374,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-1.61811,40nm,5.0,3.6946,10.46489,-40,-41.516,9/10/2015,2.10185,2.25523,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-3.25548,40nm,5.0,3.6946,10.81177,-40,-42.372,9/10/2015,-1.38586,2.10947,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-4.160159999999999,40nm,5.0,3.6946,8.48191,-45,-44.084,9/10/2015,0.0,2.0756900000000003,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-3.45137,40nm,5.0,3.6946,11.40135,-45,-44.94,9/10/2015,-15.09499,1.54005,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
0.70921,40nm,5.0,3.9494,12.46379,0,-1.284,9/10/2015,3.0025,2.7407,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-3.72991,40nm,5.0,3.9494,10.25485,-10,-8.132,9/10/2015,-5.7323,1.9695200000000002,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-3.18686,40nm,5.0,3.9494,10.61178,-45,-44.94,9/10/2015,5.83838,1.96515,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
2.46418,40nm,5.0,4.9686,10.60346,0,-2.14,9/10/2015,5.7323,2.7265900000000003,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
2.62673,40nm,5.0,4.9686,10.38365,-10,-8.132,9/10/2015,-10.50932,2.79732,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
2.21826,40nm,5.0,4.9686,9.05203,-15,-13.268,9/10/2015,0.0,2.7154700000000003,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-3.62175,40nm,5.0,4.9686,12.25588,-15,-16.692,9/10/2015,4.8504,2.1835,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
2.9609400000000003,40nm,5.0,4.9686,9.70143,-20,-17.548,9/10/2015,0.0,2.73145,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-2.75487,40nm,5.0,4.9686,9.01677,-20,-18.404,9/10/2015,-6e-05,2.33794,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
-2.8562,40nm,5.0,4.9686,14.22059,-20,-19.26,9/10/2015,5.25464,2.27305,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
5.75902,40nm,5.0,4.9686,10.78813,-25,-24.396,9/10/2015,-2.10185,2.79992,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
3.91281,40nm,5.0,4.9686,9.81491,-25,-25.252,9/10/2015,0.0,2.77645,SE93C 60deg,20nm,89.93deg,250nm,E W976 D#2,20nm,WFTY$C56.FCA.C.,Single,40nm,Eval W976,Mid,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Short,350nm,doe_003,Rembrandt,CMR,Y
4.82881,40nm,15.0,17.4538,10.63657,30,30.388,9/11/2015,-17.51536,2.71524,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
6.8186100000000005,40nm,15.0,17.4538,12.08803,30,32.1,9/11/2015,-6.30554,2.98585,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
2.57218,40nm,15.0,17.4538,1.24521,35,35.524,9/11/2015,8.5499,2.59172,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
-2.50733,40nm,15.0,17.4538,5.15855,40,39.804,9/11/2015,4.67078,1.41317,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
-2.4851099999999997,40nm,15.0,17.4538,11.33433,40,40.66,9/11/2015,-19.87193,2.29573,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
-1.46243,40nm,15.0,17.4538,9.87689,40,41.516,9/11/2015,2.80255,2.40246,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
2.47757,40nm,15.0,17.4538,12.26674,40,42.372,9/11/2015,15.01329,2.7583599999999997,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
0.2185,40nm,15.0,17.4538,10.42944,45,43.228,9/11/2015,-8.40739,2.4495299999999998,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
-3.5521199999999995,40nm,15.0,17.4538,12.16572,45,44.94,9/11/2015,1.6168,2.18709,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
6.08054,40nm,15.0,16.4346,10.30898,25,23.54,9/11/2015,5.25458,2.78635,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
-1.41868,40nm,15.0,16.4346,9.14623,25,24.396,9/11/2015,8.08409,2.13634,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
-3.2810599999999996,40nm,15.0,16.4346,9.55008,25,25.252,9/11/2015,-2.62732,2.0649900000000003,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
3.62247,40nm,15.0,16.4346,11.92851,30,27.82,9/11/2015,-6.3056,2.62187,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
-2.72359,40nm,15.0,16.4346,9.19977,30,28.676,9/11/2015,0.0,2.20223,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
-1.35945,40nm,15.0,16.4346,9.82335,35,34.668,9/11/2015,0.0,2.24985,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
2.13974,40nm,15.0,16.4346,9.9229,35,35.524,9/11/2015,-5.73224,2.49368,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
-2.03925,40nm,15.0,16.4346,11.53259,35,37.236,9/11/2015,-17.77008,2.46517,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
8.31944,40nm,15.0,17.4538,12.73673,20,20.116,9/11/2015,2.33539,3.30283,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
4.4621900000000005,40nm,15.0,17.4538,9.83966,20,21.828,9/11/2015,15.76398,2.64942,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
8.70187,40nm,15.0,17.4538,9.23481,25,22.684,9/11/2015,14.01233,3.04295,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
5.21317,40nm,15.0,17.4538,12.59944,25,25.252,9/11/2015,-13.13654,2.7978,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
6.2559,40nm,15.0,17.4538,10.45675,25,26.964,9/11/2015,-2.10185,2.93554,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
4.4577599999999995,40nm,15.0,17.4538,11.78331,30,28.676,9/11/2015,-6e-05,2.77303,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
5.0353900000000005,40nm,15.0,17.199,9.46571,20,19.26,9/11/2015,2.77165,2.6823200000000003,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
6.729189999999999,40nm,15.0,17.199,9.38872,15,14.98,9/11/2015,7.88202,2.75855,SE93C 60deg,20nm,90.10deg,150nm,E W976 D#3,20nm,WFTY$C77.FCA.C.,Single,40nm,Eval W976,Long,WFTY,6deg,No pre-tilt,CVB2X,3T-SYL,WHS,DWVA/WFTY_C55D1_SEP15D,Long,350nm,doe_003,Rembrandt,CMR,Y
